No.;Tanggal;created_date;kota_kab_pelapor;propinsi_pelapor;klasifikasi_pelapor;jabatan_terlapor;kota_kab_terlapor;propinsi_terlapor;id_substansi;id_dugaan_maladministrasi;ringkasan_laporan;id_kantor;kode_kabupaten;kode_prov
1413;11/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Perorangan/Korban Langsung;Kantor Pertanahan kab Deli Serdang;;DKI JAKARTA;;Penundaan Berlarut;Dugaan penundaan berlarut pengukuran tanah Grand Sultan no.208-208A di Desa Kampung Kolam,Kecamatan Percut Sei Tuan,Deli Serdang;Ombudsman Republik Indonesia (Jakarta);;3173
1414;11/03/14 00.00;14/05/14 14.04;;SULAWESI SELATAN;Perorangan/Korban Langsung;Kementerian Agama;JAKARTA PUSAT;DKI JAKARTA;Kepegawaian;Tidak Memberikan Pelayanan;Tidak diberikannya informasi yang jelas mengenai tidak diluluskannya pelapor sebagai CPNS dari tenaga honorer kategori I di lingkungan UIN Alauddin Makassar;Ombudsman Republik Indonesia (Jakarta);3173;3173
1415;11/03/14 00.00;14/05/14 14.04;;DAERAH ISTIMEWA YOGYAKARTA;Perorangan/Korban Langsung;PT.Pos Indonesia;;DKI JAKARTA;;Penundaan Berlarut;Dugaan penundaan berlarut ditanggapinya surat pelapor dalam meminta penjelasan atas kepastian hak anak-anak kandung Sdr.Mochamad Subur;Ombudsman Republik Indonesia (Jakarta);;3173
1416;11/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Organisasi Profesi;PT.Angkasa Pura;;DKI JAKARTA;;Penyimpangan Prosedur;  Dugaan tindakan sewenang-wenang dalam pembangunan general aviation terminal di bandara Ngurah Rai oleh Execujet  ;Ombudsman Republik Indonesia (Jakarta);;3173
1417;11/03/14 00.00;14/05/14 14.04;;JAWA TIMUR;Kelompok Masyarakat;Pemkot Surabaya;KOTA SURABAYA;JAWA TIMUR;Lingkungan Hidup;Tidak Memberikan Pelayanan;Dugaan pembiaran yang dilakukan Pemkot Surabaya dalam tindakan premanisme yang dilakukan PT.Gala Bumi Perkasa kepada pedagang Pasar Turi Baru;Ombudsman Republik Indonesia (Jakarta);3578;7835
1418;11/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Perorangan/Korban Langsung;BPJS Cab.Kebon Sirih;;DKI JAKARTA;;Tidak Memberikan Pelayanan;Tidak dicairkannya pembayaran jaminan hari tua oleh BPJS;Ombudsman Republik Indonesia (Jakarta);;3173
1419;11/03/14 00.00;14/05/14 14.04;;JAWA TIMUR;Kuasa Hukum;Polsek Simokerto;;JAWA TIMUR;;Penyimpangan Prosedur;  Dugaan tindakan sewenang-wenang kanit Reskim AKP Moch.Arobi beserta anggotanya kepada Sdr.Sidianto yang dipikul & dianiaya, dengan laporan polisi no LP35/B/II/2014/Jatim/Restabes Sby/Sektor SMKT  ;Ombudsman Republik Indonesia (Jakarta);;7835
1420;11/03/14 00.00;14/05/14 14.04;LOMBOK TENGAH;NUSA TENGGARA BARAT;Perorangan/Korban Langsung;Kepala Kantor Pertanahan Kabupaten Lombok Tengah;LOMBOK TENGAH;NUSA TENGGARA BARAT;Pertanahan;Tidak Patut;1.Pelapor adalah pemilik sebidang tanah dengan Sertipikat Hak Milik (SHM) Nomor: 129 yang terletak di Desa Sengkerang, Praya Timur, Lombok Tengah, NTB. 2.Sertipikat Hak Miliki (SHM) Nomor : 129 di atas diperoleh dari hasil jual beli dengan tiga orang p?;Kantor Perwakilan Nusa Tenggara Barat;5202;5271
1421;11/03/14 00.00;14/05/14 14.04;KOTA BALIKPAPAN;KALIMANTAN TIMUR;Media;Direktur;KOTA SAMARINDA;KALIMANTAN TIMUR;Listrik;Penundaan Berlarut;Keluhan masyarakat yang diberitakan pada media Radar Kaltim edisi Senin, 10 maret 2014 halaman 04. Media tersebut memberitakan keberadaan tiang listrik yang berada di ruas jalan antara kota samarinda- palaran yang mengganggu arus lalu lintas;Kantor Perwakilan Kalimantan Timur;6472;6471
1422;11/03/14 00.00;14/05/14 14.04;;MALUKU;Perorangan/Korban Langsung;;;MALUKU;;Tidak Memberikan Pelayanan;Meminta transparansi dari pemda SBB terkait Perangkingan dari Hasil Pelamar Umum yang lulus/memenuhi passing grade dari Menpan-RB tetapi tidak diakomodir oleh Pemda SBB ;Kantor Perwakilan Maluku;;8171
1423;11/03/14 00.00;14/05/14 14.04;;#N/A;Perorangan/Korban Langsung;;SERAM BAGIAN BARAT;MALUKU;Kepegawaian;Tidak Memberikan Pelayanan;  Meminta transparansi dari pemda SBB terkait Perangkingan dari Hasil Pelamar Umum yang lulus/memenuhi passing grade dari Menpan-RB tetapi tidak diakomodir oleh Pemda SBB  ;Kantor Perwakilan Maluku;8106;8171
1424;11/03/14 00.00;14/05/14 14.04;KOTA KUPANG;NUSA TENGGARA TIMUR;Perorangan/Korban Langsung;Kepala Bidang Pemasaran BPJS Ketenagakerjaan Cabang Kupang;KOTA KUPANG;NUSA TENGGARA TIMUR;Asuransi/Jaminan Sosial;Tidak Memberikan Pelayanan;Pelapor sebagai peserta Jamsostek kategori Tenaga Kerja Luar Hubungan Kerja yang pada tanggal 4 Maret 2014 hendak melakukan perawatan kesehatan di RSUD Kota Kupang tetapi tidak dilayani sebagai peserta Jamsostek dengan alasan data pelapor sudah tidak ada;Kantor Perwakilan Nusa Tenggara Timur;5371;5371
1425;11/03/14 00.00;14/05/14 14.04;;SUMATERA SELATAN;Perorangan/Korban Langsung;;;SUMATERA SELATAN;;Penyimpangan Prosedur;Penyimpangan prosedur pada tes CPNS Kemdikbud tanggal 27 Desember 2014 formasi dosen ilmu hukum unit kerja Universitas Sriwijaya. Mahesa Rannnie dengan nomor peserta 30103305735 tidak lulus dalam tes tersebut, padahal pengumuman nilai Tes Kemampuan Bidang? ?Item?A? ?~?W?;Kantor Perwakilan Sumatera Selatan;;1671
1426;11/03/14 00.00;14/05/14 14.04;PONTIANAK;KALIMANTAN BARAT;Media;Direktur RSUD Sultan Syarif Mohamad Alkadrie Pontianak;KOTA PONTIANAK;KALIMANTAN BARAT;Kesehatan;Tidak Memberikan Pelayanan;Dugaan tidak melayani yang dilakukan pihak RSUD Sultan Syarif Mohamad Alkadrie Pontianak dalam penanganan pasien BPJS penderita hedrosepalus hingga akhirnya meninggal dunia.;Kantor Perwakilan Kalimantan Barat;6171;6171
1427;11/03/14 00.00;14/05/14 14.04;KOTA PONTIANAK;KALIMANTAN BARAT;Kelompok Masyarakat;Walikota Pontianak;KOTA PONTIANAK;KALIMANTAN BARAT;Peradilan;Penundaan Berlarut;Dugaan penundaan berlarut yang dilakukan Pemerintah Kota Pontianak dalam penyelesaian laporan permohonan perpanjangan HGB di atas HPL No. 1/1984;Kantor Perwakilan Kalimantan Barat;6171;6171
1428;11/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Perorangan/Korban Langsung;Kepala Kantor Pelayanan Pajak Tegalega;;JAWA BARAT;;Penyalahgunaan Wewenang;;Kantor Perwakilan Jawa Barat;;3273
1429;11/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Perorangan/Korban Langsung;Kepala;;JAWA BARAT;;Penyimpangan Prosedur;;Kantor Perwakilan Jawa Barat;;3273
1430;11/03/14 00.00;14/05/14 14.04;KOTA BEKASI;JAWA BARAT;Lembaga Swadaya Masyarakat;Ketua Komisi Informasi;KOTA BANDUNG;JAWA BARAT;Informasi Publik;Tidak Memberikan Pelayanan;Tidak diberikan pelayanan oleh;Kantor Perwakilan Jawa Barat;3273;3273
1431;11/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Perorangan/Korban Langsung;Kepala Disdik Prov Jawa Barat;;JAWA BARAT;;Penyimpangan Prosedur;;Kantor Perwakilan Jawa Barat;;3273
1432;11/03/14 00.00;14/05/14 14.04;;ACEH;Media;Dishub Kominfo Kab.Pidie;;ACEH;;Diskriminasi;Dugaan Maladministrasi mengenai mahasiswa MTsN padang tiji yang dilarang naik Bus Pemkab oleh supir karena orang tua melapor bahwa supir bus tidak pernah menjemput.;Kantor Perwakilan Aceh;;1171
1433;11/03/14 00.00;14/05/14 14.04;KOTA MEDAN;SUMATERA UTARA;Keluarga Korban;;KOTA MEDAN;SUMATERA UTARA;Kepolisian;Penundaan Berlarut;Terlapor Belum merespon surat Pelapor mengenai keberatan Pelapor atas suaminya yang dijadikan tersangka tunggal dalam pendistribusian minyak goreng di Kabupaten Humbang Hasundutan tahun 2008;Kantor Perwakilan Sumatera Utara;1275;1275
1434;11/03/14 00.00;14/05/14 14.04;;BANTEN;Keluarga Korban;Kapolres Serang;KABUPATEN SERANG;BANTEN;Kepolisian;Penundaan Berlarut;Penundaan berlarut dengan tidak memberikan informasi tertulis mengenai perkembangan penanganan kasus kematian tahanan Rutan Kelas II-B Serang atas nama Hendy Subagja ;Kantor Perwakilan Banten;3604;3604
1435;11/03/14 00.00;14/05/14 14.04;;BALI;Perorangan/Korban Langsung;;;BALI;;Penundaan Berlarut;terjadi penipuan terhadap pelapor dimana tanah bersertifikat yang dimiliki pelapor yakni SHM 744 yang dipegang oleh I Ketut Cetog. disebutkan bahwa anaknya I Ketut Cetog telah menggelapkan sertifikat dan telah dilaporkan kepolisi dan pihak BPN tetapi tida?;Kantor Perwakilan Bali;;5171
1436;11/03/14 00.00;21/05/14 16.39;;#N/A;Perorangan/Korban Langsung;Ketua Pengadilan Agama Kabupaten Kediri;KEDIRI;JAWA TIMUR;Peradilan;Penundaan Berlarut;Pengadilan Amaga Kabupaten Kediri diduga tidak memberikan akta cerai pelapor.;Kantor Perwakilan Jawa Timur;3506;7835
1437;11/03/14 00.00;21/05/14 16.40;PASURUAN;JAWA TIMUR;Kelompok Masyarakat;Kantor Wilayah BPN Jawa Timur;KOTA SURABAYA;JAWA TIMUR;Pertanahan;Tidak Memberikan Pelayanan;BPN Kantor Wilayah Jawa Timur diduga tidak menindaklanjuti pemblokiran sertifikat hak pakai.;Kantor Perwakilan Jawa Timur;3578;7835
1438;11/03/14 00.00;16/06/14 11.36;KOTA YOGYAKARTA;DAERAH ISTIMEWA YOGYAKARTA;Perorangan/Korban Langsung;Kepala;KOTA YOGYAKARTA;DAERAH ISTIMEWA YOGYAKARTA;Perijinan (PTSP);Penyimpangan Prosedur;Pelapor keberatan dengan pembangunan menara milik PT. Atakrib karean diduga tidak sesuai prosedur dan tidak meminta persetujuan;Kantor Perwakilan DI Yogyakarta;3471;3471
1439;11/03/14 00.00;10/07/14 13.34;KOTA KENDARI;SULAWESI TENGGARA;Perorangan/Korban Langsung;Kepala BKD;KOTA KENDARI;SULAWESI TENGGARA;Kepegawaian;Penyalahgunaan Wewenang;Pengumuman hasil CPNS Honorer K2 Tahun 2013 penyuluh pertanian terdapat nama-nama siluman bahkan SK Honorer di palsukan.;Kantor Perwakilan Sulawesi Tenggara;7471;7471
1440;11/03/14 00.00;10/07/14 13.39;BUTON UTARA;SULAWESI TENGGARA;Perorangan/Korban Langsung;Kepala BKD;BUTON UTARA;SULAWESI TENGGARA;Kepegawaian;Penyalahgunaan Wewenang;Di duga adanya pemalsuan berkas oleh BKD Buton Utara dan tidak melakukan verifikasi terhadap yang lulus selsksi CPNS Tahun 2013 melalui jalur honorer K2 di Kabupaten Buton Utara.;Kantor Perwakilan Sulawesi Tenggara;7409;7471
1441;11/03/14 00.00;10/09/14 13.30;KOTA JAYAPURA;PAPUA;Lain-Lain;Kepala Dinas Kesehatan Provinsi Papua;KOTA JAYAPURA;PAPUA;Kepegawaian;Penyimpangan Prosedur;Dugaan Penyimpangan Prosedur dalam Proses Mutasi PNS di Lingkungan Balai Laboratorium Kesehatan Daerah Provinsi Papua. Adanya perubahan struktur kerja dan penggantian pimpinan yang tidak disertai alasan yang jelas.;Kantor Perwakilan Papua;9471;9471
1442;12/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Perorangan/Korban Langsung;Panitia Pengadaan Tanah Tol Cinere;;JAWA BARAT;;Penyalahgunaan Wewenang;Dugaan penyalahgunaan wewenang dalam proses pengadaan tanah u/ jalan tol Cinere-Jagorawi yang banyak terjadi upaya pemaksaan terhadap pelapor dalam kesepakatan harga;Ombudsman Republik Indonesia (Jakarta);;3273
1443;12/03/14 00.00;14/05/14 14.04;;#N/A;Perorangan/Korban Langsung;BNI;KOTA SURABAYA;JAWA TIMUR;Ketenagakerjaan;Penundaan Berlarut;Dugaan penundaan berlarut pembayaran kekurangan uang pesantan,jaminan hari tua,tunjungan hari tua oleh BNI & Dana Pensiun BNI;Ombudsman Republik Indonesia (Jakarta);3578;7835
1444;12/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Perorangan/Korban Langsung;Pemda DKI Jakarta;;DKI JAKARTA;;Tidak Memberikan Pelayanan;Dugaan pembiaran adanya pedagang kaki lima ilegal di Gor Ragunan yang mengganggu pedagang lainnya yang resmi;Ombudsman Republik Indonesia (Jakarta);;3173
1445;12/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Kelompok Masyarakat;TNI-AD;;DKI JAKARTA;;Penundaan Berlarut;Dugaan penundaan berlarut penyelesaian permasalahan hak kepemilikan tanah di RT 02 & RT 03 RW 03 Kelurahan Ceger,Cipayung;Ombudsman Republik Indonesia (Jakarta);;3173
1446;12/03/14 00.00;14/05/14 14.04;;SUMATERA UTARA;Kelompok Masyarakat;Dinas Tenaga Kerja Kabupaten Simalungun;;SUMATERA UTARA;;Penundaan Berlarut;Dugaan penundaan berlarut laporan terhadap PT.Bridgestone Sumatera rubber estate yang melanggar peraturan ketenagakerjaan diantaranya memperkerjakan anak dibawah umur;Ombudsman Republik Indonesia (Jakarta);;1275
1447;12/03/14 00.00;14/05/14 14.04;;MALUKU;Perorangan/Korban Langsung;Polda Maluku;;MALUKU;;Penundaan Berlarut;Dugaan penundaan  berlarut dalam penanganan kasus dugaan tindak pidana korupsi pembangunan bandara kofar yang melibatkan bupati seram bagian timur & PT.Cahaya Mas;Ombudsman Republik Indonesia (Jakarta);;8171
1448;12/03/14 00.00;14/05/14 14.04;;#N/A;Perorangan/Korban Langsung;Walikota Sibolga;KOTA SIBOLGA;SUMATERA UTARA;Kepegawaian;Penyimpangan Prosedur;Dugaan tindakan sewenang-wenang dalam pembuatan SK ornamen hasil karya seni arsitektur pelapor bernama Saluk Uki hiasan rumah adat pesisir ;Ombudsman Republik Indonesia (Jakarta);1271;1275
1449;12/03/14 00.00;14/05/14 14.04;KOTA MATARAM;NUSA TENGGARA BARAT;Perorangan/Korban Langsung;Kepala SDN 2 Cakranegara;KOTA MATARAM;NUSA TENGGARA BARAT;Pendidikan;Permintaan Imbalan Uang, Barang dan Jasa;1.Bahwa Pelapor adalah Ketua Forum Kelas IV A SD 2 Negeri Cakranegara Mataram2.Bahwa menurut Pelapor, bahwa pada kamis 20 Februari 2014 anak-anak peserta didik kelas IV A secara tidak patut telah dipanggil satu persatu oleh guru-guru Sekolah Dasar Negeri ;Kantor Perwakilan Nusa Tenggara Barat;5271;5271
1450;12/03/14 00.00;14/05/14 14.04;KOTA AMBON;MALUKU;Media;;;MALUKU;;Tidak Memberikan Pelayanan;4 Tahun warga kemuri kabupaten seram baian timur tidak mendapatkan beras raskin karena adanya tunggakan hutang kecamatan dari tahun 2011-2012 di Bulog sehingga pihak Bulog tidak lagi mensuplay beras raskin kepada warga kemuri kabupaten seram bagian barat ?;Kantor Perwakilan Maluku;;8171
1451;12/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Lembaga Swadaya Masyarakat;Kepala Polresta Sukabumi;;JAWA BARAT;;Tidak Memberikan Pelayanan;;Kantor Perwakilan Jawa Barat;;3273
1452;12/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Lembaga Swadaya Masyarakat;Walikota;;JAWA BARAT;;Penyimpangan Prosedur;;Kantor Perwakilan Jawa Barat;;3273
1453;12/03/14 00.00;14/05/14 14.04;;SULAWESI SELATAN;Perorangan/Korban Langsung;Kepala kantor Cabang Pembantu BRI Sudiang;;SULAWESI SELATAN;;Penyalahgunaan Wewenang;Pimpinan Kantor Cabang BRI menolak untuk membatalkan lelang, dan ada dugaan lelang ditutup tutupi karena hanya ada 1 orang yang ikut dalam lelang;Kantor Perwakilan Sulawesi Selatan;;7371
1454;12/03/14 00.00;14/05/14 14.04;;KEPULAUAN BANGKA BELITUNG;Perorangan/Korban Langsung;KEPALA DESA KACE;;KEPULAUAN BANGKA BELITUNG;;Tidak Patut;Dugaan Sikap Arogansi Kades serta tidak mau memediasi antar pihak antara pelapor dan warga desa kace dalam sengketa pertanahan;Kantor Perwakilan Kepulauan Bangka Belitung;;1971
1455;12/03/14 00.00;14/05/14 14.04;;#N/A;Kuasa Hukum;Kepala Desa Sukadana Baru;LAMPUNG TIMUR;LAMPUNG;Informasi Publik;Tidak Patut;Kepala Desa tidak melayani masyarakat tentang status tanah hibah yang dikelola oleh pihak sekolah untuk kepentingan pribadi;Kantor Perwakilan Lampung;1804;1871
1456;12/03/14 00.00;14/05/14 14.04;KOTA MEDAN;SUMATERA UTARA;Kuasa Hukum;;KOTA MEDAN;SUMATERA UTARA;Pertanahan;Penundaan Berlarut;Pelapor meminta keterangan dari terlapor akan tetapi Pelapor tidak memberikan respon;Kantor Perwakilan Sumatera Utara;1275;1275
1457;12/03/14 00.00;14/05/14 14.04;KOTA PADANG;SUMATERA BARAT;Kelompok Masyarakat;Kepala Sekolah;KOTA PADANG;SUMATERA BARAT;Kepegawaian;Penyalahgunaan Wewenang;Dugaan bertindak sewenang-wenang yang dilakukan oleh Kepala Sekolah SMK N 4 Padang dengan memberikan teguran I tertulis kepada Drs.Muharyadi, Ardim, Yeni Ekowati, Nurjanah, Nirmawati,Pelmiati, Sri Yarti, Miswarti Oktarina, karena menuntut pembayaran tunja;Kantor Perwakilan Sumatera Barat;1371;1371
1458;12/03/14 00.00;14/05/14 14.04;;BANTEN;Keluarga Korban;Kepala Disdukcapil Kabupaten Serang;KABUPATEN SERANG;BANTEN;Administrasi Kependudukan;Tidak Kompeten;Dugaan adanya ketidak kompetenan disdukcapil kabupaten serang terkait permohonan terjemahan akta kelahiran ke bahasa inggris;Kantor Perwakilan Banten;3604;3604
1459;12/03/14 00.00;14/05/14 14.04;;MALUKU UTARA;Perorangan/Korban Langsung;Kapala Dinas;KOTA TERNATE;MALUKU UTARA;Cukai dan Pajak;Penyimpangan Prosedur;Dugaan penyimpangan prosedur yang dilakukan oleh Dinas Perhubungan Kota Ternate atas penagihan karcis di sekitar Jalan Revolusi falajawa 1 Ternate dan sekitarnya.;Kantor Perwakilan Maluku Utara;8271;8271
1460;12/03/14 00.00;14/05/14 14.04;;#N/A;Keluarga Korban;Kepala Kantor ;PAHUWATO;GORONTALO;Pertanahan;Penundaan Berlarut;dugaan penundaan berlarut sengketa tanah di SMAN 2 Paguat Kab. Pohuwato;Kantor Perwakilan Gorontalo;;7571
1461;12/03/14 00.00;14/05/14 14.04;KOTA GORONTALO;GORONTALO;Media;Kepala Dinas;;GORONTALO;;Penundaan Berlarut;dugaan penundaan berlarut kegiatan belajar mengajar di SMPN 3 Satu Atap Kabila Bone akibat sengketa tanah, padahal status tanah tersebut sudah selesai status hukumnya;Kantor Perwakilan Gorontalo;;7571
1462;12/03/14 00.00;14/05/14 14.04;;KEPULAUAN RIAU;Kuasa Hukum;Ketua DPRD Kota Tanjungpinang;;KEPULAUAN RIAU;;Penyimpangan Prosedur;Proses PAW yang berjalan tidak sesuai Prosedur;Kantor Perwakilan Kepulauan Riau;;2171
1463;12/03/14 00.00;14/05/14 14.04;KOTA TANJUNG PINANG;KEPULAUAN RIAU;Lembaga Swadaya Masyarakat;;KOTA TANJUNG PINANG;KEPULAUAN RIAU;Lingkungan Hidup;Tidak Memberikan Pelayanan;Badan Lingkup Hidup Kota Tanjungpinang belum menanggapi surat permohonan Pelapor yang meminta dukungan kegiatan reklamasi lahan pasca tambang terhadap tanah bekas tambang bauksit yang menyebar di berbagai lokasi di Kota Tanjungpinang.;Kantor Perwakilan Kepulauan Riau;2172;2171
1464;12/03/14 00.00;14/05/14 14.04;KOTA TANJUNG PINANG;KEPULAUAN RIAU;Perorangan/Korban Langsung;;KOTA TANJUNG PINANG;KEPULAUAN RIAU;Lingkungan Hidup;Penundaan Berlarut;Tindaklanjut Mediasi oleh Kantor Camat Gunung Kijang terhadap penolakan warga Desa Gunung Kijang atas keberadaan Tower milik PT.Protelindo yang telah menyebabkan kerusakan banyak peralatan elektronik akibat hantaman petir yang menybar dari Tower dan membu;Kantor Perwakilan Kepulauan Riau;2172;2171
1465;12/03/14 00.00;16/06/14 13.51;KOTA SURAKARTA;JAWA TENGAH;Perorangan/Korban Langsung;Kepala;WONOGIRI;JAWA TENGAH;Pertanahan;Penundaan Berlarut;Permohonan pembatalan sertifikat yang diduga belum memperoleh tindak lanjut sebagaimana mestinya;Kantor Perwakilan DI Yogyakarta;3312;3374
1466;13/03/14 00.00;14/05/14 14.04;;MALUKU;Perorangan/Korban Langsung;;;MALUKU;;Penundaan Berlarut;penyerobotan dan penggusuran terhadap tanah milik pelapor oleh PT Guna Multi Wahana dan Dinas PU Provinsi dan Dinas PU kab Buru Selatan dalam hal proyek pembangunan jalan trans buru.;Kantor Perwakilan Maluku;;8171
1467;13/03/14 00.00;14/05/14 14.04;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Media;Kepala Dinas Pekerjaan Umum Kab. Barito Selatan;BARITO SELATAN;KALIMANTAN TENGAH;Perhubungan/Infrastruktur;Penundaan Berlarut;Dugaan penundaan berlarut yang dilakukan Dinas Pekerjaan Umum Kab. Barito Selatan terkait belum diperbaikinya Jl. yang menghubungkan Desa Dangka dan Desa Tabak Kanilan;Kantor Perwakilan Kalimantan Tengah;6204;6271
1468;13/03/14 00.00;14/05/14 14.04;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Inisiatif Investigasi;Kepala Dinas Pekerjaan Umum Kab. Murung Raya;MURUNG RAYA;KALIMANTAN TENGAH;Perhubungan/Infrastruktur;Penundaan Berlarut;Dugaan penundaan berlarut yang dilakukan Dinas Pekerjaan Umum Kab. Murung Raya, yang belum memperbaiki jembatan penghubung Kota Puruk Cahu menuju Desa Juking Panjang, Kec. Murung Raya;Kantor Perwakilan Kalimantan Tengah;6213;6271
1469;13/03/14 00.00;14/05/14 14.04;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Perorangan/Korban Langsung;Pimpinan Finance Mandiri;KOTA PALANGKA RAYA;KALIMANTAN TENGAH;Perbankan;Tidak Kompeten;Dugaan tindakan tidak patut yang dilakukan oleh PT. Finance Mandiri, yang mengakibatkan BPKB pelapor disita;Kantor Perwakilan Kalimantan Tengah;6271;6271
1470;13/03/14 00.00;14/05/14 14.04;;BANTEN;Perorangan/Korban Langsung;Pemkab Tangerang;KABUPATEN TANGERANG;BANTEN;Perhubungan/Infrastruktur;Tidak Memberikan Pelayanan;Dugaan pembiaran yang dilakukan Pemkab Tangerang terkait ditutupnya saluran air & tempat pejalan kaki oleh PT.Paramount;Ombudsman Republik Indonesia (Jakarta);3603;3604
1471;13/03/14 00.00;14/05/14 14.04;JAKARTA SELATAN;DKI JAKARTA;Perorangan/Korban Langsung;Komisi Informasi;JAKARTA PUSAT;DKI JAKARTA;Komisi/Lembaga Negara;Penundaan Berlarut;Dugaan penundaan berlarut penyelesaian sengketa informasi mengenai data siswa yang menerima KJP & BSM;Ombudsman Republik Indonesia (Jakarta);3173;3173
1472;13/03/14 00.00;14/05/14 14.04;;LAMPUNG;Perorangan/Korban Langsung;Pemkab Lampung Tengah;;LAMPUNG;;Permintaan Imbalan Uang, Barang dan Jasa;Permintaan uang dalam pengangkatan CPNSD dari tenaga honorer K1 & K2 di Kabupaten Lampung Tengah;Ombudsman Republik Indonesia (Jakarta);;1871
1473;13/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Kuasa Hukum;PT.Pertamina;JAKARTA PUSAT;DKI JAKARTA;Peradilan;Penundaan Berlarut;Dugaan penundaan berlarut pelaksanaan eksekusi putusan kasasi no.2690K/PDT/2010,tanah di kampung guji,Duri Kepa,Kebun Jeruk;Ombudsman Republik Indonesia (Jakarta);3173;3173
1474;13/03/14 00.00;14/05/14 14.04;KOTA PANGKALPINANG;KEPULAUAN BANGKA BELITUNG;Kelompok Masyarakat;Kejaksaan Tinggi Prov.Kep.Bangka Belitung;KOTA PANGKALPINANG;KEPULAUAN BANGKA BELITUNG;Kejaksaan;Tidak Memberikan Pelayanan;Tidak ditanganinya pengaduan pelapor mengenai adanya dugaan tindak pidana korupsi dalam pengelolaan dana BOS SD II Kec.Pangkalan Baru;Ombudsman Republik Indonesia (Jakarta);;1971
1475;13/03/14 00.00;14/05/14 14.04;;JAWA TIMUR;Kelompok Masyarakat;Pemerintah Kabupaten Sumenep;;JAWA TIMUR;;Tidak Memberikan Pelayanan;Tidak diberikannya tanggapan mengenai permintaan informasi terkait informasi publik di Pemkab Sumenep;Ombudsman Republik Indonesia (Jakarta);;7835
1476;13/03/14 00.00;14/05/14 14.04;;DKI JAKARTA;Kuasa Hukum;Komisi Yudisial;;DKI JAKARTA;;Penundaan Berlarut;Dugaan penundaan berlarut pengaduan no.0705/LO.AM/VII/2013 mengenai surat kepala Badan Pengawasan MA RI no.1083/BP/Eks/12/2013 yang tidak ada undang-undangnya;Ombudsman Republik Indonesia (Jakarta);;3173
1477;13/03/14 00.00;14/05/14 14.04;;JAWA BARAT;Perorangan/Korban Langsung;Pengadilan Negeri KOTA JAKARTA PUSAT;;DKI JAKARTA;;Penundaan Berlarut;Dugaan penundaan berlarut pelaksanaan eksekusi putusan perkara no.249K/Pdt-Sus/2012 tgl 14 November 2012 terhadap PT.Daharin Gamasejahtera (Hotel Arwana);Ombudsman Republik Indonesia (Jakarta);;3173
1478;13/03/14 00.00;14/05/14 14.04;;JAWA TIMUR;Kelompok Masyarakat;Pengadilan Negeri Pamekasan;;JAWA TIMUR;;Penundaan Berlarut;Dugaan penundaan berlarut tanggapan atas surat keberatan pelapor atas eksekusi tanah di Desa Polagan,Kecamatan Galis no.01/Pdt-Plw/2014 PN Pmks;Ombudsman Republik Indonesia (Jakarta);;7835
